NFE, Elapsed Time, R1Indicator, AdditiveEpsilonIndicator, Hypervolume, Spacing, R3Indicator, InvertedGenerationalDistance, Population Size, Approximation Set, R2Indicator, GenerationalDistance, Contribution
5500, 1.3498000350000001, 9.98003992015968E-4, 1.1506353457655882, 0.0, 0.028390361562442703, 0.46500686478920666, 0.542808540189692, 100, "[org.moeaframework.core.Solution@4b629f13, org.moeaframework.core.Solution@70925b45, org.moeaframework.core.Solution@1b9ea3e3, org.moeaframework.core.Solution@aa22f1c, org.moeaframework.core.Solution@55e7a35c, org.moeaframework.core.Solution@37cd92d6, org.moeaframework.core.Solution@5922ae77, org.moeaframework.core.Solution@4263b080, org.moeaframework.core.Solution@2af616d3, org.moeaframework.core.Solution@71f67a79, org.moeaframework.core.Solution@687a762c, org.moeaframework.core.Solution@733c423e, org.moeaframework.core.Solution@3deb2326, org.moeaframework.core.Solution@62d363ab, org.moeaframework.core.Solution@3546d80f]", 0.38071653452800913, 0.07743296045730307, 0.0
5600, 1.374801079, 9.98003992015968E-4, 1.117939595121584, 0.0, 0.028184213817394523, 0.4454908243072532, 0.5216275438718887, 100, "[org.moeaframework.core.Solution@7889a1ac, org.moeaframework.core.Solution@3aee3976, org.moeaframework.core.Solution@5ef8df1e, org.moeaframework.core.Solution@aa22f1c, org.moeaframework.core.Solution@27cf3151, org.moeaframework.core.Solution@127e70c5, org.moeaframework.core.Solution@37cd92d6, org.moeaframework.core.Solution@5910de75, org.moeaframework.core.Solution@55e7a35c, org.moeaframework.core.Solution@4108fa66, org.moeaframework.core.Solution@3deb2326, org.moeaframework.core.Solution@3546d80f, org.moeaframework.core.Solution@1f130eaf]", 0.36524121814648747, 0.08097405018649334, 0.0
5700, 1.400143187, 9.98003992015968E-4, 1.0447474567256845, 0.0, 0.045162113274986676, 0.4021590938857069, 0.4645935068613897, 100, "[org.moeaframework.core.Solution@7e0aadd0, org.moeaframework.core.Solution@21362712, org.moeaframework.core.Solution@27eb3298, org.moeaframework.core.Solution@5ef8df1e, org.moeaframework.core.Solution@200a26bc, org.moeaframework.core.Solution@bc57b40, org.moeaframework.core.Solution@3aee3976, org.moeaframework.core.Solution@37cd92d6, org.moeaframework.core.Solution@1b5bc39d, org.moeaframework.core.Solution@5910de75]", 0.3309184899907388, 0.08382347541601402, 0.0
5800, 1.4252407960000002, 9.98003992015968E-4, 1.0447474567256845, 0.0, 0.03280935081849542, 0.4016687761419587, 0.46215111911343354, 100, "[org.moeaframework.core.Solution@21362712, org.moeaframework.core.Solution@655a5d9c, org.moeaframework.core.Solution@3aee3976, org.moeaframework.core.Solution@1494b84d, org.moeaframework.core.Solution@27eb3298, org.moeaframework.core.Solution@34abdee4, org.moeaframework.core.Solution@71a9b4c7, org.moeaframework.core.Solution@4628b1d3, org.moeaframework.core.Solution@200a26bc, org.moeaframework.core.Solution@77cf3f8b, org.moeaframework.core.Solution@5ef8df1e, org.moeaframework.core.Solution@1b5bc39d, org.moeaframework.core.Solution@1df98368]", 0.3305178173215673, 0.06926037133331796, 0.0
5900, 1.4499791050000002, 9.98003992015968E-4, 1.0447474567256845, 0.0, 0.030509993728054487, 0.40109801040794707, 0.46018009475462307, 100, "[org.moeaframework.core.Solution@21362712, org.moeaframework.core.Solution@21ca139c, org.moeaframework.core.Solution@27eb3298, org.moeaframework.core.Solution@226f885f, org.moeaframework.core.Solution@2cd2c8fe, org.moeaframework.core.Solution@7d61eccf, org.moeaframework.core.Solution@cc6460c, org.moeaframework.core.Solution@52350abb, org.moeaframework.core.Solution@200a26bc, org.moeaframework.core.Solution@681aad3b, org.moeaframework.core.Solution@1a6f2363, org.moeaframework.core.Solution@2427e004]", 0.33005618814862714, 0.06753748618648757, 0.0
6000, 1.475651263, 9.98003992015968E-4, 1.0447300318204218, 0.0, 0.02112902573929201, 0.40068242277143046, 0.4575945357771274, 100, "[org.moeaframework.core.Solution@5ebd56e9, org.moeaframework.core.Solution@63f34b70, org.moeaframework.core.Solution@641856, org.moeaframework.core.Solution@1b58ff9e, org.moeaframework.core.Solution@2cd2c8fe, org.moeaframework.core.Solution@cc6460c, org.moeaframework.core.Solution@52350abb, org.moeaframework.core.Solution@2f66e802, org.moeaframework.core.Solution@56b78e55, org.moeaframework.core.Solution@2427e004, org.moeaframework.core.Solution@76318a7d, org.moeaframework.core.Solution@2a492f2a, org.moeaframework.core.Solution@7d61eccf, org.moeaframework.core.Solution@226f885f, org.moeaframework.core.Solution@21362712]", 0.3297008997372198, 0.05672932263846771, 0.0
6100, 1.5025841260000001, 9.98003992015968E-4, 1.0447300318204218, 0.0, 0.025812905017427647, 0.4003479328978661, 0.45589606916983544, 100, "[org.moeaframework.core.Solution@5ebd56e9, org.moeaframework.core.Solution@3277e499, org.moeaframework.core.Solution@585811a4, org.moeaframework.core.Solution@22c01ab0, org.moeaframework.core.Solution@411341bd, org.moeaframework.core.Solution@4c4d362a, org.moeaframework.core.Solution@cc6460c, org.moeaframework.core.Solution@641856, org.moeaframework.core.Solution@5400db36, org.moeaframework.core.Solution@56b78e55, org.moeaframework.core.Solution@76b74e9c, org.moeaframework.core.Solution@76318a7d, org.moeaframework.core.Solution@226f885f, org.moeaframework.core.Solution@2a492f2a, org.moeaframework.core.Solution@2d72f75e, org.moeaframework.core.Solution@21362712]", 0.32942875805203875, 0.05301838467743831, 0.0
6200, 1.528236589, 9.98003992015968E-4, 1.0440595370076262, 0.0, 0.017550389241444656, 0.39937022460562754, 0.4571312986322427, 100, "[org.moeaframework.core.Solution@8ab78bc, org.moeaframework.core.Solution@5aa0dbf4, org.moeaframework.core.Solution@16afbd92, org.moeaframework.core.Solution@2c5d601e, org.moeaframework.core.Solution@22c01ab0, org.moeaframework.core.Solution@7fe083b1, org.moeaframework.core.Solution@23c388c2, org.moeaframework.core.Solution@486be205, org.moeaframework.core.Solution@226f885f, org.moeaframework.core.Solution@f713686, org.moeaframework.core.Solution@411341bd, org.moeaframework.core.Solution@4c4d362a, org.moeaframework.core.Solution@2a492f2a, org.moeaframework.core.Solution@74f7d1d2, org.moeaframework.core.Solution@4b4dd216]", 0.3286559773847004, 0.051400155213567535, 0.0
6300, 1.55347981, 9.98003992015968E-4, 1.0440595370076262, 0.0, 0.01821080446183274, 0.3984358038596943, 0.4506748630973303, 100, "[org.moeaframework.core.Solution@5aa0dbf4, org.moeaframework.core.Solution@5ca17ab0, org.moeaframework.core.Solution@486be205, org.moeaframework.core.Solution@5a62b2a4, org.moeaframework.core.Solution@1051817b, org.moeaframework.core.Solution@35293c05, org.moeaframework.core.Solution@620aa4ea, org.moeaframework.core.Solution@411341bd, org.moeaframework.core.Solution@f713686, org.moeaframework.core.Solution@2db2dd9d, org.moeaframework.core.Solution@3174cb09, org.moeaframework.core.Solution@4d411036, org.moeaframework.core.Solution@7adbd080]", 0.3278639695872873, 0.0504038283978029, 0.0
6400, 1.5787020150000002, 9.98003992015968E-4, 1.01018469080439, 0.0, 0.03407213430968056, 0.37863776763729845, 0.4227859144992816, 100, "[org.moeaframework.core.Solution@41beb473, org.moeaframework.core.Solution@560513ce, org.moeaframework.core.Solution@13006998, org.moeaframework.core.Solution@35293c05, org.moeaframework.core.Solution@5a62b2a4, org.moeaframework.core.Solution@37fbe4a8, org.moeaframework.core.Solution@1051817b, org.moeaframework.core.Solution@352c308, org.moeaframework.core.Solution@7d373bcf, org.moeaframework.core.Solution@6d6bc158, org.moeaframework.core.Solution@5dda6f9]", 0.31217798299264243, 0.05006267273245854, 0.0
6500, 1.604971536, 9.98003992015968E-4, 0.9937569929550244, 0.0035187202109787916, 0.02798606661281964, 0.3688322777550087, 0.41007168592597687, 100, "[org.moeaframework.core.Solution@10027fc9, org.moeaframework.core.Solution@54afd745, org.moeaframework.core.Solution@13006998, org.moeaframework.core.Solution@677dbd89, org.moeaframework.core.Solution@fff25f1, org.moeaframework.core.Solution@c00fff0, org.moeaframework.core.Solution@263f04ca, org.moeaframework.core.Solution@560513ce, org.moeaframework.core.Solution@35293c05, org.moeaframework.core.Solution@7d373bcf, org.moeaframework.core.Solution@1051817b, org.moeaframework.core.Solution@352c308, org.moeaframework.core.Solution@2ca47471, org.moeaframework.core.Solution@5dda6f9]", 0.30439899363484374, 0.04278354603822856, 0.0
6600, 1.6308167530000002, 9.98003992015968E-4, 0.9937569929550244, 0.00352585219507535, 0.019731779061504234, 0.3679793412826801, 0.4056457439667672, 100, "[org.moeaframework.core.Solution@54afd745, org.moeaframework.core.Solution@5a021cb9, org.moeaframework.core.Solution@677dbd89, org.moeaframework.core.Solution@51768776, org.moeaframework.core.Solution@f31c0c6, org.moeaframework.core.Solution@b93aad, org.moeaframework.core.Solution@4a9419d7, org.moeaframework.core.Solution@2f3c6ac4, org.moeaframework.core.Solution@2e8ab815, org.moeaframework.core.Solution@5dda6f9, org.moeaframework.core.Solution@fff25f1, org.moeaframework.core.Solution@67af833b, org.moeaframework.core.Solution@d1f74b8]", 0.30371327118682245, 0.04069685864196256, 0.0
6700, 1.656888243, 9.98003992015968E-4, 0.9865066650907734, 0.007645595981195716, 0.024106655633555234, 0.3631067555603334, 0.3955187490970315, 100, "[org.moeaframework.core.Solution@41394595, org.moeaframework.core.Solution@3a0807b7, org.moeaframework.core.Solution@21a5fd96, org.moeaframework.core.Solution@5769e7ae, org.moeaframework.core.Solution@677dbd89, org.moeaframework.core.Solution@5c77053b, org.moeaframework.core.Solution@26b894bd, org.moeaframework.core.Solution@51768776, org.moeaframework.core.Solution@287f94b1, org.moeaframework.core.Solution@30b34287, org.moeaframework.core.Solution@5489c777, org.moeaframework.core.Solution@67af833b, org.moeaframework.core.Solution@3676ac27, org.moeaframework.core.Solution@62f87c44]", 0.2998480553537104, 0.037819031567153105, 0.0
6800, 1.683105925, 9.98003992015968E-4, 0.9592266404296064, 0.023326887315695297, 0.028018051014411894, 0.34710196875124366, 0.37829222359943454, 100, "[org.moeaframework.core.Solution@3a0807b7, org.moeaframework.core.Solution@48f5bde6, org.moeaframework.core.Solution@287f94b1, org.moeaframework.core.Solution@525d79f0, org.moeaframework.core.Solution@5149f008, org.moeaframework.core.Solution@5c77053b, org.moeaframework.core.Solution@7072bc39, org.moeaframework.core.Solution@158d255c, org.moeaframework.core.Solution@2ca65ce4, org.moeaframework.core.Solution@327120c8, org.moeaframework.core.Solution@5707c1cb, org.moeaframework.core.Solution@2b5cb9b2, org.moeaframework.core.Solution@35038141, org.moeaframework.core.Solution@ecf9049, org.moeaframework.core.Solution@5769e7ae, org.moeaframework.core.Solution@672f11c2]", 0.2871519045651656, 0.031678537744184374, 0.0
6900, 1.709038668, 9.98003992015968E-4, 0.9199159631357658, 0.04298170446451553, 0.029406940852875617, 0.3250630933899133, 0.34154174687584865, 100, "[org.moeaframework.core.Solution@2970a5bc, org.moeaframework.core.Solution@50305a, org.moeaframework.core.Solution@72efb5c1, org.moeaframework.core.Solution@6d511b5f, org.moeaframework.core.Solution@287f94b1, org.moeaframework.core.Solution@41200e0c, org.moeaframework.core.Solution@40f33492, org.moeaframework.core.Solution@48f5bde6, org.moeaframework.core.Solution@4fbdc0f0, org.moeaframework.core.Solution@5707c1cb, org.moeaframework.core.Solution@2ad3a1bb, org.moeaframework.core.Solution@327120c8, org.moeaframework.core.Solution@2b5cb9b2, org.moeaframework.core.Solution@6bc28a83, org.moeaframework.core.Solution@5769e7ae, org.moeaframework.core.Solution@672f11c2]", 0.26962692018858947, 0.030749107937014703, 0.0
7000, 1.737916545, 9.98003992015968E-4, 0.9125105756135122, 0.048150849295296526, 0.012817271883718515, 0.3205829755485242, 0.33289927497594757, 100, "[org.moeaframework.core.Solution@324c64cd, org.moeaframework.core.Solution@13579834, org.moeaframework.core.Solution@24be2d9c, org.moeaframework.core.Solution@5bd73d1a, org.moeaframework.core.Solution@aec50a1, org.moeaframework.core.Solution@2555fff0, org.moeaframework.core.Solution@6d511b5f, org.moeaframework.core.Solution@70d2e40b, org.moeaframework.core.Solution@41200e0c, org.moeaframework.core.Solution@120f38e6, org.moeaframework.core.Solution@7a0e1b5e, org.moeaframework.core.Solution@2970a5bc, org.moeaframework.core.Solution@40f33492, org.moeaframework.core.Solution@327120c8, org.moeaframework.core.Solution@702ed190, org.moeaframework.core.Solution@4fbdc0f0, org.moeaframework.core.Solution@173b9122, org.moeaframework.core.Solution@7c18432b, org.moeaframework.core.Solution@6bc28a83, org.moeaframework.core.Solution@7646731d, org.moeaframework.core.Solution@5769e7ae, org.moeaframework.core.Solution@70e29e14, org.moeaframework.core.Solution@3b1bb3ab, org.moeaframework.core.Solution@2b5cb9b2, org.moeaframework.core.Solution@5a4bef8, org.moeaframework.core.Solution@5707c1cb, org.moeaframework.core.Solution@48f5bde6, org.moeaframework.core.Solution@40bffbca, org.moeaframework.core.Solution@672f11c2]", 0.2660849562023664, 0.022402267894433905, 0.0
7100, 1.7644729590000001, 9.98003992015968E-4, 0.9115600973488601, 0.050530848146429996, 0.016430092021521542, 0.3193962803369344, 0.32800359235493065, 100, "[org.moeaframework.core.Solution@2449cff7, org.moeaframework.core.Solution@42a9a63e, org.moeaframework.core.Solution@62da83ed, org.moeaframework.core.Solution@5d8445d7, org.moeaframework.core.Solution@37d80fe7, org.moeaframework.core.Solution@384fc774, org.moeaframework.core.Solution@e3cee7b, org.moeaframework.core.Solution@71e9a896, org.moeaframework.core.Solution@6b9267b, org.moeaframework.core.Solution@4fbdc0f0, org.moeaframework.core.Solution@408b35bf, org.moeaframework.core.Solution@29ad44e3, org.moeaframework.core.Solution@15bcf458, org.moeaframework.core.Solution@aec50a1, org.moeaframework.core.Solution@6d511b5f, org.moeaframework.core.Solution@5af9926a, org.moeaframework.core.Solution@43c67247, org.moeaframework.core.Solution@6bc28a83, org.moeaframework.core.Solution@702ed190, org.moeaframework.core.Solution@7c18432b, org.moeaframework.core.Solution@3b1bb3ab, org.moeaframework.core.Solution@13579834, org.moeaframework.core.Solution@70e29e14, org.moeaframework.core.Solution@fac80]", 0.2651562275829875, 0.023862840046296307, 0.0
7200, 1.789936801, 9.98003992015968E-4, 0.856479616478968, 0.07701650331444082, 0.014705178734255886, 0.28941619693812526, 0.2993961727302658, 100, "[org.moeaframework.core.Solution@726386ed, org.moeaframework.core.Solution@649f2009, org.moeaframework.core.Solution@14bb2297, org.moeaframework.core.Solution@5af9926a, org.moeaframework.core.Solution@69adf72c, org.moeaframework.core.Solution@797501a, org.moeaframework.core.Solution@5d8445d7, org.moeaframework.core.Solution@1a15b789, org.moeaframework.core.Solution@71e9a896, org.moeaframework.core.Solution@6b9267b, org.moeaframework.core.Solution@15bcf458, org.moeaframework.core.Solution@57f791c6, org.moeaframework.core.Solution@6d511b5f, org.moeaframework.core.Solution@37d80fe7, org.moeaframework.core.Solution@6bc28a83, org.moeaframework.core.Solution@aec50a1, org.moeaframework.core.Solution@3b1bb3ab, org.moeaframework.core.Solution@51650883, org.moeaframework.core.Solution@6c4f9535, org.moeaframework.core.Solution@5bd1ceca, org.moeaframework.core.Solution@30c31dd7, org.moeaframework.core.Solution@384fc774, org.moeaframework.core.Solution@fac80, org.moeaframework.core.Solution@70e29e14]", 0.24126665940902414, 0.02201600911704772, 0.0
7300, 1.8173069050000001, 9.98003992015968E-4, 0.8400997282067827, 0.08567554813050708, 0.013289180610734683, 0.28020651189062296, 0.28798703668753906, 100, "[org.moeaframework.core.Solution@726386ed, org.moeaframework.core.Solution@499b2a5c, org.moeaframework.core.Solution@14bb2297, org.moeaframework.core.Solution@1a15b789, org.moeaframework.core.Solution@596df867, org.moeaframework.core.Solution@c1fca1e, org.moeaframework.core.Solution@241a53ef, org.moeaframework.core.Solution@797501a, org.moeaframework.core.Solution@344344fa, org.moeaframework.core.Solution@2db2cd5, org.moeaframework.core.Solution@70e659aa, org.moeaframework.core.Solution@615f972, org.moeaframework.core.Solution@285f09de, org.moeaframework.core.Solution@73393584, org.moeaframework.core.Solution@31500940, org.moeaframework.core.Solution@1827a871, org.moeaframework.core.Solution@48e64352, org.moeaframework.core.Solution@69adf72c, org.moeaframework.core.Solution@5bd1ceca, org.moeaframework.core.Solution@7249dadf, org.moeaframework.core.Solution@649f2009, org.moeaframework.core.Solution@6c4f9535, org.moeaframework.core.Solution@4362d7df, org.moeaframework.core.Solution@37d80fe7, org.moeaframework.core.Solution@66238be2, org.moeaframework.core.Solution@aec50a1, org.moeaframework.core.Solution@70e29e14, org.moeaframework.core.Solution@1c25b8a7, org.moeaframework.core.Solution@200606de, org.moeaframework.core.Solution@6d511b5f, org.moeaframework.core.Solution@750fe12e]", 0.23392352443385878, 0.018978205399354544, 0.0
7400, 1.8451767360000002, 9.98003992015968E-4, 0.8400997282067827, 0.08649608324309413, 0.010004625470870176, 0.27987917073027035, 0.2862299831687498, 100, "[org.moeaframework.core.Solution@499b2a5c, org.moeaframework.core.Solution@f8908f6, org.moeaframework.core.Solution@3e587920, org.moeaframework.core.Solution@2ef8a8c3, org.moeaframework.core.Solution@c1fca1e, org.moeaframework.core.Solution@24f43aa3, org.moeaframework.core.Solution@63fd4873, org.moeaframework.core.Solution@1e11bc55, org.moeaframework.core.Solution@7544a1e4, org.moeaframework.core.Solution@70e0accd, org.moeaframework.core.Solution@7957dc72, org.moeaframework.core.Solution@285f09de, org.moeaframework.core.Solution@73393584, org.moeaframework.core.Solution@6ab72419, org.moeaframework.core.Solution@1827a871, org.moeaframework.core.Solution@615f972, org.moeaframework.core.Solution@31500940, org.moeaframework.core.Solution@37d80fe7, org.moeaframework.core.Solution@6c4f9535, org.moeaframework.core.Solution@3aacf32a, org.moeaframework.core.Solution@241a53ef, org.moeaframework.core.Solution@4fdfa676, org.moeaframework.core.Solution@82c57b3, org.moeaframework.core.Solution@5be82d43, org.moeaframework.core.Solution@48e64352, org.moeaframework.core.Solution@600b0b7, org.moeaframework.core.Solution@345e5a17, org.moeaframework.core.Solution@5ea502e0, org.moeaframework.core.Solution@200606de, org.moeaframework.core.Solution@443dbe42, org.moeaframework.core.Solution@2db2cd5, org.moeaframework.core.Solution@69adf72c]", 0.23366607997856026, 0.017432612043089702, 0.0
7500, 1.8750612610000001, 9.98003992015968E-4, 0.8226154303048762, 0.09658680005701288, 0.00919703206540618, 0.27003540033717965, 0.27359658082059585, 100, "[org.moeaframework.core.Solution@f8908f6, org.moeaframework.core.Solution@473b3b7a, org.moeaframework.core.Solution@1734f68, org.moeaframework.core.Solution@77b7ffa4, org.moeaframework.core.Solution@5ed190be, org.moeaframework.core.Solution@402f80f5, org.moeaframework.core.Solution@5bbc9f97, org.moeaframework.core.Solution@82c57b3, org.moeaframework.core.Solution@133e019b, org.moeaframework.core.Solution@41382722, org.moeaframework.core.Solution@7dac3fd8, org.moeaframework.core.Solution@425357dd, org.moeaframework.core.Solution@2102a4d5, org.moeaframework.core.Solution@2ef8a8c3, org.moeaframework.core.Solution@210386e0, org.moeaframework.core.Solution@3d4d3fe7, org.moeaframework.core.Solution@73393584, org.moeaframework.core.Solution@65f87a2c, org.moeaframework.core.Solution@51684e4a, org.moeaframework.core.Solution@6ce1f601, org.moeaframework.core.Solution@38875e7d, org.moeaframework.core.Solution@70e0accd, org.moeaframework.core.Solution@1e886a5b, org.moeaframework.core.Solution@615f972, org.moeaframework.core.Solution@5be82d43, org.moeaframework.core.Solution@37d80fe7, org.moeaframework.core.Solution@d816dde, org.moeaframework.core.Solution@6e33c391, org.moeaframework.core.Solution@600b0b7, org.moeaframework.core.Solution@285f09de, org.moeaframework.core.Solution@69adf72c, org.moeaframework.core.Solution@6c451c9c, org.moeaframework.core.Solution@241a53ef, org.moeaframework.core.Solution@31c269fd, org.moeaframework.core.Solution@4fdfa676, org.moeaframework.core.Solution@372b0d86, org.moeaframework.core.Solution@47747fb9, org.moeaframework.core.Solution@3113a37, org.moeaframework.core.Solution@443dbe42]", 0.22582309201558193, 0.014815935935389352, 0.0
7600, 1.9053405950000002, 9.98003992015968E-4, 0.8195792775526057, 0.09919777673525673, 0.009100083677711002, 0.2679819829796713, 0.270045276901565, 100, "[org.moeaframework.core.Solution@f8908f6, org.moeaframework.core.Solution@213e3629, org.moeaframework.core.Solution@4e9658b5, org.moeaframework.core.Solution@2a7b6f69, org.moeaframework.core.Solution@210386e0, org.moeaframework.core.Solution@1734f68, org.moeaframework.core.Solution@5bbc9f97, org.moeaframework.core.Solution@20312893, org.moeaframework.core.Solution@70eecdc2, org.moeaframework.core.Solution@c41709a, org.moeaframework.core.Solution@7db0565c, org.moeaframework.core.Solution@73393584, org.moeaframework.core.Solution@5ed190be, org.moeaframework.core.Solution@54ec8cc9, org.moeaframework.core.Solution@52eacb4b, org.moeaframework.core.Solution@5528a42c, org.moeaframework.core.Solution@38875e7d, org.moeaframework.core.Solution@70e0accd, org.moeaframework.core.Solution@2a551a63, org.moeaframework.core.Solution@2ef8a8c3, org.moeaframework.core.Solution@615f972, org.moeaframework.core.Solution@1a6f5124, org.moeaframework.core.Solution@1edb61b1, org.moeaframework.core.Solution@77b7ffa4, org.moeaframework.core.Solution@443dbe42, org.moeaframework.core.Solution@51684e4a, org.moeaframework.core.Solution@d816dde, org.moeaframework.core.Solution@37d80fe7, org.moeaframework.core.Solution@ec2bf82, org.moeaframework.core.Solution@47747fb9, org.moeaframework.core.Solution@402f80f5, org.moeaframework.core.Solution@cc62a3b, org.moeaframework.core.Solution@6cc0bcf6, org.moeaframework.core.Solution@600b0b7, org.moeaframework.core.Solution@29539e36, org.moeaframework.core.Solution@32f61a31, org.moeaframework.core.Solution@6c451c9c, org.moeaframework.core.Solution@5be82d43, org.moeaframework.core.Solution@3113a37, org.moeaframework.core.Solution@31c269fd, org.moeaframework.core.Solution@6e33c391]", 0.22420084588306977, 0.013928866399035423, 0.0
7700, 1.934745428, 9.98003992015968E-4, 0.8195792775526057, 0.10040741009057617, 0.00871744233832155, 0.2676126558673085, 0.2685392171769856, 100, "[org.moeaframework.core.Solution@f8908f6, org.moeaframework.core.Solution@213e3629, org.moeaframework.core.Solution@4e9658b5, org.moeaframework.core.Solution@c41709a, org.moeaframework.core.Solution@f5c79a6, org.moeaframework.core.Solution@5bbc9f97, org.moeaframework.core.Solution@669253b7, org.moeaframework.core.Solution@70eecdc2, org.moeaframework.core.Solution@5305c37d, org.moeaframework.core.Solution@7db0565c, org.moeaframework.core.Solution@51a06cbe, org.moeaframework.core.Solution@3dddbe65, org.moeaframework.core.Solution@2a551a63, org.moeaframework.core.Solution@2a7b6f69, org.moeaframework.core.Solution@49a64d82, org.moeaframework.core.Solution@5ed190be, org.moeaframework.core.Solution@38875e7d, org.moeaframework.core.Solution@344561e0, org.moeaframework.core.Solution@66d23e4a, org.moeaframework.core.Solution@210386e0, org.moeaframework.core.Solution@36ac8a63, org.moeaframework.core.Solution@6cc0bcf6, org.moeaframework.core.Solution@615f972, org.moeaframework.core.Solution@1edb61b1, org.moeaframework.core.Solution@77b7ffa4, org.moeaframework.core.Solution@4d9d1b69, org.moeaframework.core.Solution@52c8295b, org.moeaframework.core.Solution@20312893, org.moeaframework.core.Solution@251f7d26, org.moeaframework.core.Solution@77b21474, org.moeaframework.core.Solution@52d10fb8, org.moeaframework.core.Solution@cc62a3b, org.moeaframework.core.Solution@d816dde, org.moeaframework.core.Solution@ec2bf82, org.moeaframework.core.Solution@402f80f5, org.moeaframework.core.Solution@32f61a31, org.moeaframework.core.Solution@6c451c9c, org.moeaframework.core.Solution@6e33c391]", 0.2239215456402608, 0.013817084498708831, 0.0
7800, 1.9654027570000001, 9.98003992015968E-4, 0.8113414035854396, 0.10523891968225474, 0.005621730361107364, 0.2629855689532603, 0.26209183342069153, 100, "[org.moeaframework.core.Solution@41c07648, org.moeaframework.core.Solution@1fe8d51b, org.moeaframework.core.Solution@c41709a, org.moeaframework.core.Solution@781e7326, org.moeaframework.core.Solution@22680f52, org.moeaframework.core.Solution@5bbc9f97, org.moeaframework.core.Solution@669253b7, org.moeaframework.core.Solution@51a06cbe, org.moeaframework.core.Solution@60d84f61, org.moeaframework.core.Solution@39c11e6c, org.moeaframework.core.Solution@5ed190be, org.moeaframework.core.Solution@324dcd31, org.moeaframework.core.Solution@7db0565c, org.moeaframework.core.Solution@210386e0, org.moeaframework.core.Solution@503d56b5, org.moeaframework.core.Solution@72bca894, org.moeaframework.core.Solution@344561e0, org.moeaframework.core.Solution@433ffad1, org.moeaframework.core.Solution@cc62a3b, org.moeaframework.core.Solution@4d9d1b69, org.moeaframework.core.Solution@1fc793c2, org.moeaframework.core.Solution@2575f671, org.moeaframework.core.Solution@6cc0bcf6, org.moeaframework.core.Solution@36ac8a63, org.moeaframework.core.Solution@70eecdc2, org.moeaframework.core.Solution@329a1243, org.moeaframework.core.Solution@38875e7d, org.moeaframework.core.Solution@2a551a63, org.moeaframework.core.Solution@ec2bf82, org.moeaframework.core.Solution@251f7d26, org.moeaframework.core.Solution@ecf9fb3, org.moeaframework.core.Solution@2d35442b, org.moeaframework.core.Solution@27f9e982, org.moeaframework.core.Solution@4593ff34, org.moeaframework.core.Solution@37d3d232, org.moeaframework.core.Solution@30c0ccff, org.moeaframework.core.Solution@581d969c, org.moeaframework.core.Solution@22db8f4, org.moeaframework.core.Solution@2b46a8c1, org.moeaframework.core.Solution@6c451c9c, org.moeaframework.core.Solution@4e9658b5, org.moeaframework.core.Solution@402f80f5, org.moeaframework.core.Solution@32f61a31, org.moeaframework.core.Solution@6e33c391]", 0.22023598186009807, 0.012642569227114143, 0.0
7900, 1.995938634, 9.98003992015968E-4, 0.7962910461882271, 0.11331512173183102, 0.007980847706891071, 0.25469360856718787, 0.25718075895436826, 100, "[org.moeaframework.core.Solution@41c07648, org.moeaframework.core.Solution@1d572e62, org.moeaframework.core.Solution@29caf222, org.moeaframework.core.Solution@46cf05f7, org.moeaframework.core.Solution@5851bd4f, org.moeaframework.core.Solution@781e7326, org.moeaframework.core.Solution@4d9d1b69, org.moeaframework.core.Solution@7cd1ac19, org.moeaframework.core.Solution@669253b7, org.moeaframework.core.Solution@51a06cbe, org.moeaframework.core.Solution@2f40a43, org.moeaframework.core.Solution@5ed190be, org.moeaframework.core.Solution@3caa4757, org.moeaframework.core.Solution@2a551a63, org.moeaframework.core.Solution@69c43e48, org.moeaframework.core.Solution@72bca894, org.moeaframework.core.Solution@1804f60d, org.moeaframework.core.Solution@22db8f4, org.moeaframework.core.Solution@60d84f61, org.moeaframework.core.Solution@3a80515c, org.moeaframework.core.Solution@7db0565c, org.moeaframework.core.Solution@547e29a4, org.moeaframework.core.Solution@324dcd31, org.moeaframework.core.Solution@70eecdc2, org.moeaframework.core.Solution@1c807b1d, org.moeaframework.core.Solution@581d969c, org.moeaframework.core.Solution@238b521e, org.moeaframework.core.Solution@344561e0, org.moeaframework.core.Solution@2d35442b, org.moeaframework.core.Solution@1b39fd82, org.moeaframework.core.Solution@36ac8a63, org.moeaframework.core.Solution@3e2fc448, org.moeaframework.core.Solution@ecf9fb3, org.moeaframework.core.Solution@21680803, org.moeaframework.core.Solution@6c451c9c, org.moeaframework.core.Solution@5bbc9f97, org.moeaframework.core.Solution@4593ff34, org.moeaframework.core.Solution@588ab592, org.moeaframework.core.Solution@6e33c391, org.moeaframework.core.Solution@32f61a31, org.moeaframework.core.Solution@c8b96ec, org.moeaframework.core.Solution@4cc61eb1, org.moeaframework.core.Solution@402f80f5]", 0.2136180199745079, 0.012230774132946732, 0.0
